news,label
"กรมอุตุนิยมวิทยา เตือนภัย ""พายุฤดูร้อน"" ฉบับที่ 12 ฝนตกหนักลมแรง 4-6 เม.ย.นี้ ",TRUE
พายุกระหน่ำกรุง น้ำเริ่มท่วมขัง เตือนระมัดระวัง ,TRUE
"ประกาศเตือน ""พายุฤดูร้อน"" ฉบับที่ 11 ทำ 64 จังหวัดเจอพายุ ฝนตกหนัก เฝ้าระวังให้ดี ",TRUE
อุตุฯ เตือนช่วงวันที่ 4 - 5 เม.ย. 58 จังหวัดเตรียมรับมือ พายุฤดูร้อน ฝนฟ้าคะนองลมกระโชกแรงลูกเห็บตกฟ้าผ่า  ,TRUE
"พยากรณ์อากาศวันนี้พื้นที่ 4 ภาคมี ""พายุฤดูร้อน"" ภาคใต้ฝนฟ้าคะนองคลื่นสูงมากกว่า 3 เมตร ",TRUE
"เริ่มวันนี้ 39 จังหวัดแรกรับ ""พายุฤดูร้อน"" ฝนฟ้าคะนองลมกระโชกแรงลูกเห็บตกฟ้าผ่า ",TRUE
พรุ่งนี้เตรียมรับมือ ฝนตกหนัก พายุฤดูร้อน 4 ภาค 39 จว. ฝนฟ้าคะนองลมกระโชกแรงลูกเห็บตกฟ้าผ่า,TRUE
พังเสียหาย พายุฤดูร้อนถล่ม ซุ้มอาหารและบ้านเรือนประชาชน ,TRUE
พยากรณ์อากาศเหนือ อีสานร้อนจัด ภาคใต้ฝนฟ้าคะนองร้อยละ 40-60 คลื่นสูงมากกว่า 3 เมตร,TRUE
"กรมอุตุนิยมวิทยาเผย 38 จังหวัดใน 4 ภาคเตรียมรับมือ ""พายุฤดูร้อน"" 3 เม.ย.2564 นี้",TRUE
กรมอุตุนิยมวิทยา' เตือนไทยรับมือพายุฤดูร้อน 3-6 เม.ย.นี้  ,TRUE
"มาแน่! บึงกาฬแจ้งเตือนปชช.เตรียมรับมือ ""พายุฤดูร้อน"" 3-6 เมษายนนี้ ",TRUE
เตือนภาคอีสาน เตรียมรับมือพายุฤดูร้อน 3 - 6 เม.ย. 64 ,TRUE
"กรมอุตุฯ ประกาศเตือน ""พายุฤดูร้อน"" ฉบับที่ 1 มีผลกระทบ 3-6 เม.ย.64 ",TRUE
ด่วน..เตรียมรับมือฝนตกหนักสุดในรอบ 30 ปี ,TRUE
ด่วน..เตรียมรับมือฝนตกหนักสุดในรอบ 30 ปี ,TRUE
พายุงวงช้าง โผล่กลางทะเลตราด ห่างจากฝั่ง 1 กิโลเมตร ใกล้เคียงกับบ้านอ่าวช่อ โดยเคลื่อนตัวเข้ามาใกล้ชายฝั่งอยู่ประมาณ 30 นาที ก่อนสลายไปเอง หลังจากนั้นได้มีฝนตกลงมาอย่างหนัก,TRUE
พายุเข้าน้ำป่าซัดถนนสายแม่สอด-อุ้มผางพัง แขวงทางหลวงตากเร่งแก้ ,TRUE
พายุฤดูร้อน ถล่มบางพลี เสาไฟฟ้าหักโค่น 13 ต้น,TRUE
โคราชเจอพายุฤดูร้อนถล่ม 3 อำเภอ บ้านพังเสียหายกว่า 100 หลัง อยู่อาศัยไม่ได้ 17 หลัง ,TRUE
กรมอุตุนิยมวิทยา พยากรณ์อากาศในประเทศ 24 ชั่วโมงพบว่า  กรุงเทพมหานครและปริมณฑล ภาคเหนือ ภาคตะวันออกเฉียงเหนือ ภาคกลาง มีอากาศร้อนถึงร้อนจัด ส่วนภาคใต้ยังคงมีฝนตกบางพื้นที่ และเตรียมรับมือพายุฤดูร้อน 3 - 6 เม.ย. นี้,TRUE
จนท.หมวดบำรุงทางหลวงชนบทแม่สะเรียง เร่งตัดต้นไม้และเคลื่อนย้ายกิ่งไม้ที่ล้มกีดขวางการจราจร บนทางหลวงชนบทสาย3004 ช่วงกม.12+800 อ.สบเมย จ.แม่ฮ่องสอน หลังฝนตกหนักลมกระโชกแรงในพื้นที่ ,TRUE
