news,label,type
นายกฯ ถกร่วมพื้นที่แดงเข้ม เว้นนนทบุรี จ่อดัน ฉีดวัคซีนให้ได้ 1 ล้านโดส ต่อวัน!,FALSE,FALSE_MADE_TRAIN
เปิดยอดวัคซีนโควิด นนทบุรี 2 เดือนได้รับจัดสรร 5.7 ล้านโดส สวนทาง ผู้ว่าฯอัศวิน บอกได้แค่ 7 แสน,FALSE,FALSE_MADE_TRAIN
เริ่มพรุ่งนี้ จองคิวฉีดวัคซีน โรงพยาบาลศิริราช ผ่าน 4 ค่ายมือถือ เริ่มฉีด 1-31 ส.ค.64,FALSE,FALSE_MADE_TRAIN
เต็มแขนประชาชน รัฐบาล ไม่จัดหาวัคซีนให้ประชาชนอย่างต่อเนื่อง ลั่นที่มีอยู่ก็เพียงพอ,FALSE,FALSE_MADE_TRAIN
ยันไม่มีวีไอพี แจงเก็บ วัคซีนโมเดอร์นา หลังได้รับมอบ นานแค่ 30 วัน ดังนั้น ต้องเร่งฉีดให้ทัน,FALSE,FALSE_MADE_TRAIN
ประชาชนกลุ่มอายุ 60 ปีขึ้นไป 7 กลุ่มโรคเสี่ยง และหญิงตั้งครรภ์กิน 12 สัปดาห์ เดินทางมาฉีด วัคซีนโควิด ที่โรงพยาบาลศิริราชจำนวนมาก หลังมีข่าวว่าจะให้วอล์กอินฉีดวัคซีนได้ถึงวันที่ 31 ก.ค. เป็นวันสุดท้าย,FALSE,FALSE_MADE_TRAIN
แคมป์คนงานใน กทม. ไม่ได้ฉีดวัคซีนตามเกณฑ์,FALSE,FALSE_MADE_TRAIN
ยันไม่ยุบศูนย์ฉีดโรงพยาบาลศิริราช อนุทิน โต้ข่าวยุบศูนย์ฉีด วัคซีนโควิด ศิริราช ลั่นไม่มี ใครพูด แล้วจะยุบได้อย่างไร ตอนนี้ฉีดไปเกินล้านคนแล้ว เปิดให้วอล์กอิน ผู้สูงอายุ น้ำหนักเกิน 100 กก. หญิงตั้งครรภ์ ไม่จำกัดจำนวนถึง 31 ก.ค. ส่วนวันที่ 1 ส.ค.ต้องลงทะเบียน,FALSE,FALSE_MADE_TRAIN
หมอโอภาส เผยกำหนด โมเดอร์นาถึงไทย เร่งจัดการวิธีการกระจายวัคซีน,FALSE,FALSE_MADE_TRAIN
คนภูมิใจไทยเดือด ศบค.จ่อยุบ ศูนย์ฉีดวัคซีนมหิดล ฟาดยับ งัดข้อ กทม.ไร้ระบบ,FALSE,FALSE_MADE_TRAIN
รพ.จุฬา ขอโทษ ปชช. ประกาศหยุดฉีดเหตุวัคซีนหมด ยันถ้าได้รับจัดสรรจะรีบนัดทันที,FALSE,FALSE_MADE_TRAIN
ศบค.ขอให้ชะลอ วอล์กอิน ฉีดวัคซีนนนท์พร้อม หลังแออัดคนตจว.แห่มาเพียบ หวั่นเป็นคลัสเตอร์,FALSE,FALSE_MADE_TRAIN
"บุรีรัมย์แจง สสจ.บุรีรัมย์ แจงภาพฉีด วัคซีนโควิด ซิโนแวค ให้ตำรวจ เป็นเรื่องจริง ถือเป็นการทำตามมติของคกก.โรคติดต่อแห่งชาติ และข้อสั่งการของกระทรวงสาธารณสุข ฉีดให้กับบุคลากรแพทย์ และบุคลากรด่านหน้า 3,533 คน",FALSE,FALSE_MADE_TRAIN
เอ๊ะ ยังไง รพ.วิภาวดี ยืนยันมีวัคซีน แอสตร้าเซนเนก้า ให้กับทุกคนที่จองซื้อ และหวังว่าจะไม่มีปัจจัยอื่นๆที่มาทำให้มีการเปลี่ยนแปลงในเรื่องวัคซีนทางเลือกนี้อีก,FALSE,FALSE_MADE_TRAIN
ราชวิทยาลัยจุฬาภรณ์เปิดจอง 'ไฟเซอร์' รอบเก็บตก จองใหม่วันที่ 27 ก.ค.,FALSE,FALSE_MADE_TRAIN
หมอตั้งคำถาม 'โมเดอร์นา' ด่านหน้าหาย 3 แสนโดส ไม่โอเคถ้าฉีดให้วีไอพี - เครือญาติ,FALSE,FALSE_MADE_TRAIN
เปิดข้อมูล ประเทศที่ใช้ 'วัคซีน mRNA' พบผู้เสียชีวิต มากกว่าประเทศที่ใช้ เชื้อตาย,FALSE,FALSE_MADE_TRAIN
เตรียมโดนเท จองวัคซีนแอสตร้าเซนเนก้า รพ.เอกชนทยอยคืนเงิน เผยถูกตัดโควตา,FALSE,FALSE_MADE_TRAIN
ปธ.ซิโนแวค รับการผลิตแน่นอน-วัตถุดิบพร้อม คาดจัดสรรควัคซีนให้ไทยได้ประมาณ 5-6ล้านโดส/เดือน,FALSE,FALSE_MADE_TRAIN
หมอยง มาแล้ว เผยฉีดซิโนฟาร์ม 2 เข็ม+ไวรัลเวกเตอร์ ภูมิต้านทานสูงกว่าฉีด เชื้อตาย 2 เข็ม,FALSE,FALSE_MADE_TRAIN
เปิดสัดส่วน วัคซีนโมเดอร์นา สำหรับ 4 กลุ่ม พบกันให้บุคลากรการแพทย์ 5 แสน ผู้สูงอายุ 8 แสน ชาวต่างชาติ 1.5 แสน ผู้ต้องเดินทางไปตปท. 4.5 หมื่น ใช้ศึกษาวิจัย 5 พัน และสำรองตอบโต้โรคระบาด 4 หมื่นโดส,FALSE,FALSE_MADE_TRAIN
วัคซีนคุณภาพฉีดฟรี แพทย์ประจำบ้าน แพทย์ประจำบ้านต่อยอด และอาจารย์แพทย์ คณะแพทย์ศาสตร์ มช. 163 รายชื่อ จี้รัฐบาล ตรวจ โควิด19 เชิงรุก หาชุดตรวจแจกปชช.และจัดซื้อ วัคซีนคุณภาพ วัคซีน mRNA ให้บุคลากรการแพทย์และประชาชนอย่างเท่าเทียม ไม่เสียค่าใช้จ่าย และต้องเปิดเผยขั้นตอนโปร่งใส,FALSE,FALSE_MADE_TRAIN
รพ.ขอนแก่น แจ้งเกณฑ์วอล์กอินฉีดวัคซีนกลุ่มผู้สูงอายุ-หญิงท้อง วันนี้-30 ก.ค.,FALSE,FALSE_MADE_TRAIN
องค์การเภสัชกรรม กับ บริษัท ซิลลิค ฟาร์มา จํากัด ลงนามสัญญา ชื้อ-ขาย วัคซีน แอสตร้าเซนเนก้า 5 ล้านโดส แล้ว,FALSE,FALSE_MADE_TRAIN
จะเซ็นสัญญาแล้วนะองค์การเภสัช ลงนาม ซื้อ-ขาย แอสตร้าเซนเนก้า กับ ซิลลิค ฟาร์ม่า วันนี้,FALSE,FALSE_MADE_TRAIN
"ศบค.แจงแล้ว 4 กลุ่มได้ โมเดอร์นาจากสหรัฐ 
1.บุคลากรแพทย์เป็นบูตเตอร์โดส
2.ผู้สูงอายุ ผู้ป่วยเรื้อรัง สตรีมีครรภ์เกิน 12 สัปดาห์
3.ชาวต่างชาติ เน้นสูงวัย 7 กลุ่มโรค 
4.คนไทย ที่จะเดินทางไปตปท. นักเรียน นศ. นักกีฬา นักการทูต 
-ติดต่อได้ที่บางรัก และรพ.บำราศนราดูร ",FALSE,FALSE_MADE_TRAIN
